kmeans_test_y,y_test_preds_new,y_test_benign,y_test_preds_combined,test_probabilities
0.0,1.0,1.0,1.0,0.028383996
1.0,1.0,1.0,1.0,0.99999833
1.0,1.0,1.0,1.0,0.9999949
0.0,0.0,0.0,0.0,1.3401226e-05
0.0,0.0,0.0,0.0,1.1932383e-05
0.0,1.0,1.0,1.0,0.23707372
0.0,1.0,1.0,1.0,0.9969022
0.0,0.0,1.0,0.0,0.0043154564
1.0,1.0,1.0,1.0,0.21958739
0.0,0.0,0.0,0.0,1.3401226e-05
0.0,0.0,0.0,0.0,1.9841484e-05
0.0,1.0,1.0,1.0,0.011389234
0.0,1.0,0.0,1.0,0.57040215
0.0,0.0,0.0,0.0,7.4970326e-06
1.0,1.0,1.0,1.0,0.99999917
1.0,1.0,1.0,1.0,0.99999905
0.0,1.0,1.0,1.0,0.99273384
0.0,1.0,1.0,1.0,0.08476107
1.0,1.0,1.0,1.0,0.99999964
1.0,1.0,1.0,1.0,0.9999994
0.0,1.0,1.0,1.0,0.021342847
1.0,0.0,1.0,1.0,0.0030396555
0.0,0.0,0.0,0.0,0.0004434923
1.0,1.0,1.0,1.0,0.96989304
1.0,1.0,1.0,1.0,0.9999982
1.0,1.0,1.0,1.0,0.99999094
0.0,0.0,0.0,0.0,1.35381715e-05
0.0,1.0,1.0,1.0,0.99905175
0.0,0.0,0.0,0.0,0.004344149
0.0,0.0,0.0,0.0,1.7804105e-05
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,7.4970326e-06
0.0,0.0,0.0,0.0,0.0003954127
1.0,1.0,1.0,1.0,0.19188124
1.0,1.0,1.0,1.0,0.9999994
0.0,0.0,0.0,0.0,4.973739e-05
0.0,0.0,0.0,0.0,1.35381715e-05
1.0,1.0,1.0,1.0,0.9999927
0.0,1.0,1.0,1.0,0.9999925
0.0,0.0,0.0,0.0,1.1304247e-05
0.0,0.0,0.0,0.0,2.0101821e-05
1.0,1.0,1.0,1.0,0.999985
1.0,1.0,1.0,1.0,0.7728542
1.0,1.0,1.0,1.0,0.9999975
1.0,1.0,1.0,1.0,0.9834742
0.0,0.0,0.0,0.0,1.6531234e-05
0.0,1.0,1.0,1.0,0.28011185
0.0,0.0,0.0,0.0,9.713967e-05
0.0,0.0,1.0,0.0,0.0035561651
0.0,1.0,1.0,1.0,0.050755974
0.0,1.0,1.0,1.0,0.9999882
0.0,0.0,0.0,0.0,1.1225095e-05
0.0,0.0,0.0,0.0,2.0962676e-05
1.0,1.0,1.0,1.0,0.9999994
0.0,0.0,0.0,0.0,2.3777873e-05
1.0,1.0,1.0,1.0,0.9999832
1.0,1.0,1.0,1.0,0.999985
0.0,1.0,1.0,1.0,0.41011184
0.0,1.0,1.0,1.0,0.9650899
0.0,0.0,0.0,0.0,3.6067562e-05
0.0,0.0,0.0,0.0,5.8489106e-05
1.0,0.0,0.0,1.0,0.00095322105
0.0,0.0,0.0,0.0,5.8489106e-05
0.0,0.0,0.0,0.0,2.41073e-05
0.0,1.0,1.0,1.0,0.052682787
1.0,1.0,1.0,1.0,0.99999905
0.0,0.0,0.0,0.0,1.0499871e-05
0.0,0.0,0.0,0.0,1.9169906e-06
1.0,1.0,1.0,1.0,0.9999989
0.0,1.0,0.0,1.0,0.9999995
1.0,1.0,1.0,1.0,0.9999912
0.0,1.0,1.0,1.0,0.010663406
0.0,0.0,0.0,0.0,2.4119488e-05
0.0,1.0,1.0,1.0,0.99986434
1.0,1.0,1.0,1.0,0.9999995
0.0,0.0,1.0,0.0,0.00014584018
0.0,1.0,1.0,1.0,0.11873861
0.0,0.0,0.0,0.0,2.4119488e-05
0.0,0.0,1.0,0.0,1.6531234e-05
1.0,1.0,1.0,1.0,0.7206889
0.0,0.0,1.0,0.0,0.0042063124
1.0,1.0,1.0,1.0,0.9999995
0.0,0.0,0.0,0.0,1.8745008e-05
0.0,1.0,1.0,1.0,0.072262816
0.0,0.0,0.0,0.0,7.1185364e-06
0.0,0.0,0.0,0.0,1.5582724e-05
0.0,1.0,1.0,1.0,0.99737585
1.0,1.0,1.0,1.0,0.99999917
0.0,1.0,1.0,1.0,0.99986434
0.0,0.0,0.0,0.0,0.0009410317
0.0,1.0,1.0,1.0,0.9990176
1.0,1.0,1.0,1.0,0.9999417
1.0,1.0,1.0,1.0,0.99999905
0.0,0.0,0.0,0.0,1.6531234e-05
0.0,0.0,1.0,0.0,1.7980725e-05
0.0,0.0,0.0,0.0,3.6576246e-05
1.0,1.0,1.0,1.0,0.9999999
0.0,0.0,0.0,0.0,5.6355425e-06
0.0,0.0,0.0,0.0,3.5919347e-05
0.0,1.0,1.0,1.0,0.0055637453
0.0,1.0,1.0,1.0,0.5766586
0.0,0.0,0.0,0.0,1.8549803e-05
0.0,0.0,1.0,0.0,0.0009057175
0.0,1.0,1.0,1.0,0.9575952
1.0,1.0,1.0,1.0,0.9999993
0.0,1.0,1.0,1.0,0.21384017
0.0,0.0,0.0,0.0,1.0648577e-06
1.0,1.0,1.0,1.0,0.955479
0.0,1.0,1.0,1.0,0.010221141
0.0,0.0,1.0,0.0,3.718146e-05
0.0,1.0,1.0,1.0,0.036349613
0.0,0.0,0.0,0.0,5.5321703e-05
0.0,1.0,1.0,1.0,0.17164202
0.0,1.0,1.0,1.0,0.055098336
0.0,0.0,0.0,0.0,9.5052627e-07
1.0,1.0,1.0,1.0,0.99999857
1.0,1.0,1.0,1.0,0.99998856
1.0,1.0,1.0,1.0,0.9999932
1.0,1.0,1.0,1.0,0.99999905
0.0,1.0,1.0,1.0,0.54539883
0.0,0.0,0.0,0.0,0.0007635498
0.0,0.0,0.0,0.0,7.971668e-06
0.0,0.0,0.0,0.0,1.35381715e-05
1.0,1.0,1.0,1.0,0.008107466
0.0,1.0,0.0,1.0,0.030631779
1.0,1.0,1.0,1.0,0.9999832
0.0,0.0,0.0,0.0,7.4970326e-06
0.0,1.0,1.0,1.0,0.9997588
0.0,1.0,1.0,1.0,0.99844617
0.0,1.0,0.0,1.0,0.6645786
0.0,0.0,0.0,0.0,0.00039510822
1.0,1.0,1.0,1.0,0.9999882
1.0,1.0,1.0,1.0,0.99999976
1.0,1.0,1.0,1.0,0.519933
0.0,1.0,1.0,1.0,0.9489206
1.0,1.0,1.0,1.0,0.010974986
1.0,1.0,1.0,1.0,0.9999956
0.0,0.0,0.0,0.0,5.95066e-06
0.0,1.0,1.0,1.0,0.99986434
0.0,0.0,1.0,0.0,4.3905788e-05
0.0,1.0,1.0,1.0,0.99966824
0.0,0.0,0.0,0.0,2.4119488e-05
0.0,1.0,1.0,1.0,0.05114988
1.0,1.0,1.0,1.0,0.9999895
0.0,1.0,0.0,1.0,0.018330753
0.0,0.0,0.0,0.0,5.7707143e-06
0.0,0.0,1.0,0.0,0.0036041287
0.0,0.0,1.0,0.0,0.0009057175
0.0,0.0,0.0,0.0,1.4688425e-05
0.0,1.0,1.0,1.0,0.33103514
0.0,1.0,1.0,1.0,0.99877757
0.0,0.0,0.0,0.0,1.1225095e-05
1.0,1.0,1.0,1.0,0.9999994
0.0,1.0,1.0,1.0,0.012787936
0.0,1.0,1.0,1.0,0.96940225
1.0,1.0,1.0,1.0,0.54595625
0.0,1.0,0.0,1.0,0.6645786
0.0,0.0,0.0,0.0,1.9218587e-05
0.0,0.0,0.0,0.0,1.1225095e-05
0.0,1.0,1.0,1.0,0.99986434
0.0,0.0,0.0,0.0,1.6946033e-06
0.0,1.0,1.0,1.0,0.99986434
0.0,1.0,1.0,1.0,0.99899405
0.0,0.0,0.0,0.0,1.3401226e-05
0.0,0.0,0.0,0.0,3.1828673e-05
0.0,0.0,1.0,0.0,0.0016566039
0.0,0.0,0.0,0.0,6.541897e-06
0.0,0.0,0.0,0.0,1.4667293e-06
0.0,0.0,1.0,0.0,4.384942e-05
1.0,1.0,1.0,1.0,0.9999988
0.0,0.0,0.0,0.0,1.0387519e-06
0.0,0.0,0.0,0.0,2.4119488e-05
0.0,1.0,0.0,1.0,0.014308421
1.0,1.0,1.0,1.0,0.99999356
0.0,1.0,1.0,1.0,0.2783228
0.0,1.0,1.0,1.0,0.99986434
0.0,1.0,1.0,1.0,0.9994124
0.0,0.0,0.0,0.0,1.8694756e-06
0.0,0.0,0.0,0.0,4.724757e-06
1.0,1.0,1.0,1.0,0.9999969
0.0,1.0,1.0,1.0,0.5395313
1.0,1.0,1.0,1.0,0.9999994
0.0,1.0,0.0,1.0,0.6154662
0.0,0.0,0.0,0.0,3.6095933e-06
1.0,1.0,1.0,1.0,0.99999833
0.0,1.0,0.0,1.0,0.052027732
0.0,0.0,0.0,0.0,0.0004347144
0.0,1.0,0.0,1.0,0.012992332
1.0,1.0,1.0,1.0,0.99999547
1.0,1.0,1.0,1.0,0.9999994
0.0,0.0,0.0,0.0,2.8488012e-05
1.0,1.0,1.0,1.0,0.9999994
0.0,1.0,1.0,1.0,0.99966383
1.0,1.0,1.0,1.0,0.69817924
0.0,0.0,0.0,0.0,1.8326086e-06
0.0,1.0,1.0,1.0,0.038646657
0.0,1.0,1.0,1.0,0.9997824
0.0,1.0,1.0,1.0,0.9990332
1.0,1.0,1.0,1.0,0.99999356
0.0,0.0,0.0,0.0,1.4272703e-05
0.0,0.0,0.0,0.0,1.2952193e-05
0.0,0.0,0.0,0.0,2.7715432e-06
1.0,1.0,1.0,1.0,0.9999926
0.0,1.0,1.0,1.0,0.9728927
0.0,0.0,0.0,0.0,5.255927e-06
0.0,1.0,1.0,1.0,0.9978708
0.0,0.0,0.0,0.0,7.1185364e-06
1.0,1.0,1.0,1.0,0.009909763
1.0,1.0,1.0,1.0,0.99998
1.0,1.0,1.0,1.0,0.05624709
0.0,1.0,1.0,1.0,0.9997588
0.0,1.0,0.0,1.0,0.50764865
0.0,0.0,0.0,0.0,0.0048582843
0.0,0.0,0.0,0.0,3.2490611e-06
0.0,0.0,0.0,0.0,1.7061562e-05
0.0,0.0,0.0,0.0,9.813628e-06
0.0,0.0,0.0,0.0,8.830745e-06
0.0,1.0,1.0,1.0,0.9134833
0.0,1.0,1.0,1.0,0.3431454
1.0,1.0,1.0,1.0,0.9999989
1.0,0.0,1.0,1.0,0.0011485902
1.0,1.0,0.0,1.0,0.9998142
0.0,0.0,0.0,0.0,1.1222976e-06
0.0,0.0,0.0,0.0,7.4368036e-06
1.0,1.0,1.0,1.0,0.006915637
1.0,1.0,1.0,1.0,0.9999821
0.0,1.0,1.0,1.0,0.9990176
0.0,1.0,1.0,1.0,0.03037656
0.0,1.0,0.0,1.0,0.39336643
0.0,1.0,0.0,1.0,0.008262278
1.0,1.0,1.0,1.0,0.99999905
1.0,1.0,1.0,1.0,0.009100612
0.0,0.0,0.0,0.0,0.002480964
0.0,0.0,0.0,0.0,4.7078684e-06
0.0,1.0,1.0,1.0,0.99999
0.0,0.0,0.0,0.0,3.0375354e-06
0.0,0.0,0.0,0.0,0.0037993977
0.0,1.0,1.0,1.0,0.99960345
1.0,1.0,1.0,1.0,0.99998724
0.0,1.0,0.0,1.0,0.9999974
0.0,0.0,0.0,0.0,4.7847475e-06
0.0,0.0,0.0,0.0,0.0001723586
0.0,0.0,0.0,0.0,9.54393e-07
0.0,1.0,1.0,1.0,0.99966824
0.0,0.0,0.0,0.0,7.871519e-06
0.0,0.0,0.0,0.0,2.4119488e-05
0.0,1.0,1.0,1.0,0.9996606
1.0,1.0,1.0,1.0,0.99999905
0.0,1.0,0.0,1.0,0.30611557
1.0,1.0,1.0,1.0,0.9999939
0.0,0.0,0.0,0.0,7.7696245e-07
0.0,1.0,1.0,1.0,0.65728545
1.0,1.0,1.0,1.0,0.99999905
1.0,1.0,1.0,1.0,0.9486482
0.0,0.0,0.0,0.0,2.2941023e-05
0.0,0.0,0.0,0.0,1.6170928e-06
0.0,1.0,1.0,1.0,0.99579537
0.0,1.0,1.0,1.0,0.99746346
0.0,1.0,1.0,1.0,0.059863172
0.0,0.0,0.0,0.0,4.2295883e-06
0.0,0.0,1.0,0.0,0.00075193704
0.0,0.0,0.0,0.0,2.0668058e-05
0.0,1.0,0.0,1.0,0.57040215
1.0,1.0,1.0,1.0,0.9999982
0.0,1.0,0.0,1.0,0.026971696
0.0,0.0,0.0,0.0,7.2940766e-06
0.0,1.0,1.0,1.0,0.058132313
0.0,1.0,1.0,1.0,0.058132313
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,0.0003565834
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,6.07815e-06
0.0,0.0,0.0,0.0,2.4119488e-05
0.0,0.0,0.0,0.0,4.89779e-07
1.0,1.0,1.0,1.0,0.9999976
1.0,1.0,1.0,1.0,0.99956053
1.0,1.0,1.0,1.0,0.99999845
1.0,1.0,1.0,1.0,0.014453822
1.0,1.0,1.0,1.0,0.9999975
1.0,1.0,1.0,1.0,0.9999821
1.0,1.0,1.0,1.0,0.9999869
0.0,1.0,1.0,1.0,0.0059459684
0.0,0.0,0.0,0.0,7.022393e-05
0.0,1.0,1.0,1.0,0.99986434
0.0,0.0,0.0,0.0,8.909805e-06
0.0,0.0,0.0,0.0,1.3156283e-06
1.0,1.0,1.0,1.0,0.9351051
1.0,1.0,1.0,1.0,0.9999987
1.0,1.0,1.0,1.0,0.9999993
1.0,1.0,1.0,1.0,0.9999995
0.0,0.0,0.0,0.0,0.0002502576
0.0,0.0,0.0,0.0,1.7637458e-05
0.0,1.0,1.0,1.0,0.06886415
0.0,1.0,1.0,1.0,0.17906907
0.0,1.0,0.0,1.0,0.013669187
0.0,0.0,0.0,0.0,9.154364e-06
0.0,0.0,0.0,0.0,6.9136713e-06
0.0,0.0,0.0,0.0,4.4562075e-06
1.0,1.0,1.0,1.0,0.99999774
1.0,1.0,1.0,1.0,0.99999905
0.0,1.0,1.0,1.0,0.01226291
1.0,1.0,1.0,1.0,0.9999931
0.0,1.0,1.0,1.0,0.6880166
1.0,1.0,1.0,1.0,0.999845
0.0,0.0,0.0,0.0,1.4871929e-05
0.0,1.0,1.0,1.0,0.008319881
0.0,1.0,1.0,1.0,0.8328111
0.0,0.0,1.0,0.0,0.001405021
1.0,1.0,0.0,1.0,0.6241269
0.0,1.0,1.0,1.0,0.24696474
0.0,0.0,0.0,0.0,2.3178787e-05
0.0,0.0,0.0,0.0,6.9056323e-06
0.0,0.0,0.0,0.0,9.89065e-07
0.0,0.0,0.0,0.0,1.35381715e-05
0.0,1.0,1.0,1.0,0.5868709
0.0,1.0,1.0,1.0,0.9681761
1.0,1.0,1.0,1.0,0.9999993
0.0,1.0,1.0,1.0,0.99993944
0.0,0.0,0.0,0.0,9.4818815e-06
0.0,1.0,1.0,1.0,0.99986434
0.0,0.0,0.0,0.0,5.4430886e-05
1.0,1.0,1.0,1.0,0.99999917
0.0,1.0,1.0,1.0,0.99949765
1.0,1.0,1.0,1.0,0.99999917
0.0,1.0,1.0,1.0,0.41024
0.0,1.0,0.0,1.0,0.11163577
0.0,0.0,0.0,0.0,1.7748298e-05
0.0,1.0,1.0,1.0,0.8608461
1.0,1.0,1.0,1.0,0.99998856
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,2.0513147e-05
1.0,1.0,1.0,1.0,0.9964238
0.0,0.0,0.0,0.0,7.660639e-06
0.0,0.0,0.0,0.0,1.3401226e-05
1.0,1.0,1.0,1.0,0.9999957
1.0,1.0,1.0,1.0,0.9999993
0.0,0.0,0.0,0.0,8.799347e-06
1.0,1.0,1.0,1.0,0.9999987
1.0,1.0,1.0,1.0,0.9999832
1.0,1.0,1.0,1.0,0.011155674
1.0,1.0,1.0,1.0,0.9999988
1.0,1.0,1.0,1.0,0.9999924
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,1.7904922e-05
0.0,0.0,0.0,0.0,4.3155187e-06
0.0,0.0,0.0,0.0,1.790948e-05
0.0,0.0,0.0,0.0,6.98734e-06
1.0,1.0,1.0,1.0,0.33091512
0.0,0.0,0.0,0.0,0.00080353674
1.0,0.0,1.0,1.0,0.0021635857
0.0,0.0,0.0,0.0,7.800965e-06
0.0,1.0,1.0,1.0,0.31209692
1.0,1.0,1.0,1.0,0.9999975
0.0,1.0,1.0,1.0,0.008335687
0.0,0.0,0.0,0.0,2.4119488e-05
1.0,1.0,1.0,1.0,0.9999939
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,1.5832748e-05
0.0,1.0,1.0,1.0,0.009974841
0.0,0.0,0.0,0.0,7.4970326e-06
0.0,1.0,0.0,1.0,0.9999975
1.0,1.0,1.0,1.0,0.9996877
0.0,0.0,0.0,0.0,1.2117595e-05
0.0,0.0,0.0,0.0,1.00590805e-05
0.0,0.0,0.0,0.0,0.00011646957
0.0,0.0,0.0,0.0,3.501838e-05
0.0,1.0,1.0,1.0,0.996711
0.0,0.0,0.0,0.0,7.43117e-05
0.0,0.0,0.0,0.0,0.0029229175
0.0,1.0,1.0,1.0,0.08660896
0.0,0.0,0.0,0.0,0.0017025482
0.0,0.0,0.0,0.0,0.00018434215
0.0,0.0,0.0,0.0,0.0015286126
0.0,1.0,1.0,1.0,0.97196037
1.0,1.0,1.0,1.0,0.99999464
0.0,1.0,1.0,1.0,0.009974841
0.0,0.0,0.0,0.0,5.817783e-06
0.0,1.0,0.0,1.0,0.9999485
0.0,1.0,1.0,1.0,0.99993014
0.0,0.0,1.0,0.0,1.4172808e-05
0.0,0.0,0.0,0.0,1.7582108e-06
1.0,1.0,1.0,1.0,0.9999943
1.0,1.0,0.0,1.0,0.99998367
0.0,1.0,0.0,1.0,0.6645786
0.0,1.0,1.0,1.0,0.9963626
0.0,1.0,1.0,1.0,0.9616882
0.0,0.0,0.0,0.0,6.845048e-06
1.0,1.0,1.0,1.0,0.9999995
0.0,1.0,0.0,1.0,0.6645786
0.0,1.0,0.0,1.0,0.005289574
1.0,1.0,1.0,1.0,0.9999989
0.0,0.0,1.0,0.0,1.7980725e-05
0.0,1.0,0.0,1.0,0.999882
0.0,1.0,1.0,1.0,0.00932648
0.0,0.0,0.0,0.0,5.31221e-06
1.0,1.0,1.0,1.0,0.99999654
0.0,0.0,0.0,0.0,0.00014519137
0.0,1.0,1.0,1.0,0.0059459684
0.0,0.0,0.0,0.0,1.1225095e-05
0.0,0.0,0.0,0.0,0.00010013664
0.0,1.0,1.0,1.0,0.09847609
0.0,0.0,0.0,0.0,1.9005495e-06
0.0,0.0,0.0,0.0,6.0617003e-05
0.0,1.0,1.0,1.0,0.045924153
1.0,1.0,1.0,1.0,0.95681995
1.0,1.0,1.0,1.0,0.99998415
0.0,0.0,0.0,0.0,0.00023738008
1.0,1.0,1.0,1.0,0.9999995
0.0,0.0,0.0,0.0,1.7748298e-05
0.0,1.0,1.0,1.0,0.110065274
1.0,1.0,1.0,1.0,0.9999988
1.0,1.0,1.0,1.0,0.99999976
0.0,1.0,0.0,1.0,0.99999464
0.0,0.0,0.0,0.0,1.31538e-05
0.0,0.0,0.0,0.0,9.992791e-06
0.0,0.0,0.0,0.0,2.3178787e-05
0.0,1.0,1.0,1.0,0.036166795
1.0,1.0,1.0,1.0,0.99999285
0.0,1.0,0.0,1.0,0.6645786
0.0,1.0,1.0,1.0,0.48609537
0.0,1.0,0.0,1.0,0.015196419
0.0,0.0,0.0,0.0,1.3452099e-05
1.0,1.0,1.0,1.0,0.99999523
0.0,0.0,0.0,0.0,1.962419e-06
0.0,0.0,0.0,0.0,1.35381715e-05
1.0,1.0,1.0,1.0,0.9999982
0.0,0.0,0.0,0.0,2.3178787e-05
0.0,1.0,0.0,1.0,0.6154662
0.0,0.0,0.0,0.0,3.526085e-06
0.0,1.0,1.0,1.0,0.91791975
0.0,1.0,1.0,1.0,0.008273218
1.0,1.0,1.0,1.0,0.9999949
0.0,0.0,0.0,0.0,6.200679e-05
0.0,1.0,1.0,1.0,0.9989145
0.0,0.0,0.0,0.0,7.369879e-06
0.0,1.0,1.0,1.0,0.99809724
1.0,1.0,1.0,1.0,0.9999924
1.0,1.0,1.0,1.0,0.9999999
1.0,1.0,1.0,1.0,0.9999987
0.0,0.0,0.0,0.0,3.245509e-06
0.0,1.0,1.0,1.0,0.99664044
0.0,1.0,1.0,1.0,0.06252307
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,1.5695132e-05
0.0,0.0,0.0,0.0,1.0084918e-05
0.0,1.0,1.0,1.0,0.0109845335
1.0,1.0,1.0,1.0,0.9957984
1.0,1.0,1.0,1.0,0.5258239
0.0,0.0,0.0,0.0,1.8816114e-06
1.0,1.0,1.0,1.0,0.9999988
0.0,0.0,0.0,0.0,7.923494e-06
0.0,1.0,1.0,1.0,0.9769464
1.0,1.0,1.0,1.0,0.99999094
1.0,1.0,1.0,1.0,0.99998915
0.0,0.0,0.0,0.0,7.943892e-06
0.0,0.0,1.0,0.0,0.0026125468
0.0,0.0,0.0,0.0,1.4060544e-05
0.0,1.0,1.0,1.0,0.99999094
1.0,1.0,1.0,1.0,0.99999905
1.0,1.0,1.0,1.0,0.999997
0.0,0.0,0.0,0.0,1.7804105e-05
0.0,1.0,1.0,1.0,0.4720398
0.0,1.0,1.0,1.0,0.77153385
0.0,1.0,1.0,1.0,0.96940225
0.0,0.0,0.0,0.0,1.0482242e-05
0.0,0.0,0.0,0.0,4.2208444e-06
0.0,0.0,0.0,0.0,5.8489106e-05
0.0,1.0,1.0,1.0,0.46557602
0.0,1.0,0.0,1.0,0.6645786
0.0,0.0,1.0,0.0,1.4172808e-05
0.0,0.0,0.0,0.0,7.800965e-06
0.0,0.0,0.0,0.0,9.866844e-07
0.0,1.0,1.0,1.0,0.9922736
0.0,0.0,0.0,0.0,3.9671677e-06
0.0,1.0,1.0,1.0,0.998365
1.0,1.0,1.0,1.0,0.5652113
0.0,0.0,0.0,0.0,1.790948e-05
0.0,0.0,0.0,0.0,5.9296885e-06
0.0,1.0,1.0,1.0,0.9977931
0.0,0.0,0.0,0.0,1.1225095e-05
0.0,1.0,1.0,1.0,0.9922226
0.0,0.0,0.0,0.0,8.178372e-06
0.0,0.0,0.0,0.0,1.35381715e-05
1.0,1.0,1.0,1.0,0.010338613
0.0,0.0,0.0,0.0,3.5632763e-06
1.0,1.0,1.0,1.0,0.99999607
1.0,1.0,1.0,1.0,0.9999976
0.0,1.0,1.0,1.0,0.27500707
1.0,1.0,1.0,1.0,0.99998355
1.0,1.0,1.0,1.0,0.9999995
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,0.000118665026
0.0,1.0,1.0,1.0,0.02771716
0.0,0.0,0.0,0.0,2.404157e-05
0.0,0.0,0.0,0.0,4.5544533e-07
0.0,0.0,0.0,0.0,1.0481986e-06
0.0,1.0,1.0,1.0,0.9996941
0.0,0.0,0.0,0.0,5.261348e-06
0.0,1.0,1.0,1.0,0.21367696
0.0,1.0,1.0,1.0,0.99986434
0.0,0.0,0.0,0.0,2.8348559e-06
1.0,1.0,1.0,1.0,0.72905374
0.0,1.0,1.0,1.0,0.99999595
0.0,1.0,1.0,1.0,0.9883122
0.0,0.0,0.0,0.0,1.0187878e-05
0.0,0.0,0.0,0.0,2.4591436e-05
0.0,0.0,0.0,0.0,5.35125e-05
0.0,0.0,0.0,0.0,3.6808273e-05
0.0,1.0,1.0,1.0,0.011850908
0.0,1.0,1.0,1.0,0.9996706
0.0,0.0,0.0,0.0,9.548875e-07
0.0,1.0,0.0,1.0,0.3715399
0.0,0.0,0.0,0.0,7.2940766e-06
1.0,1.0,1.0,1.0,0.4910001
1.0,1.0,1.0,1.0,0.99997866
1.0,1.0,1.0,1.0,0.9999895
0.0,0.0,1.0,0.0,0.004773174
0.0,0.0,0.0,0.0,0.00027811818
0.0,0.0,0.0,0.0,2.2312728e-05
0.0,1.0,1.0,1.0,0.99992883
0.0,1.0,1.0,1.0,0.050914727
0.0,0.0,0.0,0.0,1.7831086e-05
1.0,1.0,1.0,1.0,0.999997
0.0,0.0,1.0,0.0,0.0020592208
0.0,0.0,0.0,0.0,1.8532633e-06
0.0,1.0,1.0,1.0,0.9999981
0.0,0.0,1.0,0.0,0.000779349
0.0,0.0,0.0,0.0,4.543405e-06
1.0,1.0,1.0,1.0,0.9999939
0.0,0.0,0.0,0.0,1.497242e-06
0.0,0.0,0.0,0.0,1.8829985e-05
0.0,1.0,1.0,1.0,0.909712
1.0,1.0,1.0,1.0,0.18215425
0.0,1.0,1.0,1.0,0.046659816
1.0,1.0,1.0,1.0,0.99999905
0.0,0.0,0.0,0.0,0.0016509497
0.0,1.0,1.0,1.0,0.9998977
0.0,0.0,1.0,0.0,0.0032213053
0.0,0.0,0.0,0.0,1.790948e-05
0.0,1.0,1.0,1.0,0.999995
0.0,0.0,0.0,0.0,1.0814847e-05
0.0,0.0,1.0,0.0,0.00088738283
0.0,1.0,1.0,1.0,0.76653254
0.0,1.0,1.0,1.0,0.7984116
0.0,1.0,1.0,1.0,0.9998204
0.0,0.0,0.0,0.0,1.0387229e-05
0.0,0.0,0.0,0.0,3.1586542e-06
0.0,0.0,0.0,0.0,1.2739759e-05
1.0,1.0,1.0,1.0,0.99999905
1.0,1.0,1.0,1.0,0.99999917
1.0,1.0,1.0,1.0,0.99999917
0.0,1.0,1.0,1.0,0.297307
1.0,1.0,1.0,1.0,0.99999833
1.0,1.0,1.0,1.0,0.99999905
0.0,0.0,0.0,0.0,1.35381715e-05
1.0,1.0,1.0,1.0,0.18573794
0.0,0.0,0.0,0.0,2.4591436e-05
1.0,1.0,1.0,1.0,0.9999995
1.0,1.0,1.0,1.0,0.99999356
0.0,1.0,1.0,1.0,0.99999094
0.0,0.0,0.0,0.0,0.0005430712
0.0,0.0,0.0,0.0,2.1387204e-06
1.0,1.0,1.0,1.0,0.9999988
0.0,1.0,1.0,1.0,0.99986434
0.0,0.0,1.0,0.0,0.0034391824
0.0,0.0,0.0,0.0,2.4119488e-05
1.0,1.0,1.0,1.0,0.9999995
0.0,1.0,1.0,1.0,0.06829436
0.0,0.0,0.0,0.0,3.7433056e-06
0.0,0.0,0.0,0.0,1.15238145e-05
0.0,1.0,0.0,1.0,0.0055449824
0.0,1.0,1.0,1.0,0.014643895
0.0,1.0,1.0,1.0,0.99649566
0.0,0.0,0.0,0.0,0.000264472
0.0,1.0,1.0,1.0,0.99986434
0.0,0.0,0.0,0.0,5.293867e-06
0.0,0.0,1.0,0.0,0.0032123118
1.0,1.0,1.0,1.0,0.019895367
0.0,0.0,0.0,0.0,1.1225095e-05
1.0,1.0,1.0,1.0,0.9999995
1.0,1.0,1.0,1.0,0.9999989
1.0,1.0,1.0,1.0,0.0050996756
1.0,1.0,1.0,1.0,0.3961545
0.0,0.0,0.0,0.0,2.3178787e-05
0.0,0.0,0.0,0.0,5.8489106e-05
1.0,1.0,1.0,1.0,0.99998856
0.0,1.0,1.0,1.0,0.9662369
1.0,1.0,1.0,1.0,0.9999994
0.0,0.0,0.0,0.0,2.4119488e-05
0.0,0.0,0.0,0.0,2.099709e-05
0.0,0.0,0.0,0.0,2.8540875e-05
0.0,0.0,0.0,0.0,1.1225095e-05
1.0,1.0,1.0,1.0,0.9999846
0.0,0.0,0.0,0.0,1.7831086e-05
0.0,0.0,0.0,0.0,2.9905523e-05
0.0,1.0,1.0,1.0,0.9988882
0.0,1.0,1.0,1.0,0.9997379
1.0,1.0,1.0,1.0,0.99999976
0.0,1.0,1.0,1.0,0.996552
0.0,0.0,0.0,0.0,1.7831086e-05
0.0,0.0,0.0,0.0,1.35381715e-05
0.0,0.0,0.0,0.0,6.1717406e-06
1.0,1.0,1.0,1.0,0.99999833
0.0,0.0,0.0,0.0,2.4591436e-05
0.0,0.0,0.0,0.0,3.088503e-05
1.0,1.0,1.0,1.0,0.99997294
0.0,1.0,0.0,1.0,0.45145762
